,Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
3066,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
3067,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
3068,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
3069,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
3070,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
3071,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
3072,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
3073,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
3074,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
3075,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
3076,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
3077,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
3078,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
3079,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
3080,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
3081,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
3082,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
3083,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
3084,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
3085,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
3086,,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
3087,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3088,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3089,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3090,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3091,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3092,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3093,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3094,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3095,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3096,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3097,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3098,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3099,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3100,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3101,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3102,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3103,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3104,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3105,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3106,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3107,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3108,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3109,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3110,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3111,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3112,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3113,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3114,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3115,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3116,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3117,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3118,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3119,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3120,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3121,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3122,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3123,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3124,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3125,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3126,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3127,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3128,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3129,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3130,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3131,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3132,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3133,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3134,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3135,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3136,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3137,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3138,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3139,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3140,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3141,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3142,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3143,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3144,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3145,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3146,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3147,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3148,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3149,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3150,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3151,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3152,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3153,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3154,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3155,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3156,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3157,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3158,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3159,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3160,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3161,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3162,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3163,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3164,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3165,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3166,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3167,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3168,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3169,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3170,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3171,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3172,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3173,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3174,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3175,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3176,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3177,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
3178,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
3179,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
3180,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
3181,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
3182,,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
3183,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
3184,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
3185,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
3186,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
3187,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
3188,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
3189,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
3190,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
3191,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
3192,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
3193,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
3194,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
3195,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
3196,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
3197,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
3198,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
3199,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
3200,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
3201,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
3202,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
3203,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
3204,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
3205,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
3206,,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
3207,,Sud,Sid,HT0713,Chantal,Chantal,HT0713-01,1re Section Fonds Palmiste,1re Section Fonds Palmiste,,,,,,
3208,,Sud,Sid,HT0713,Chantal,Chantal,HT0713-02,2e Section Meloniere,2e Section Melonière,,,,,,
3209,,Sud,Sid,HT0713,Chantal,Chantal,HT0713-03,3e Section Carrefour Canon,3e Section Carrefour Canon,,,,,,
3210,,Sud,Sid,HT0713,Chantal,Chantal,HT0713-01,1re Section Fonds Palmiste,1re Section Fonds Palmiste,,,,,,
3211,,Sud,Sid,HT0713,Chantal,Chantal,HT0713-02,2e Section Meloniere,2e Section Melonière,,,,,,
3212,,Sud,Sid,HT0713,Chantal,Chantal,HT0713-03,3e Section Carrefour Canon,3e Section Carrefour Canon,,,,,,
3213,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3214,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3215,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3216,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3217,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3218,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3219,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3220,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3221,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3222,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3223,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3224,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3225,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3226,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3227,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3228,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3229,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3230,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3231,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
3232,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
3233,,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
3234,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-01,1re Section Maniche,1re Section Maniche,,,,,,
3235,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-02,2e Section Dory,2e Section Dory,,,,,,
3236,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-03,3e Section Melon,3e Section Melon,,,,,,
3237,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-01,1re Section Maniche,1re Section Maniche,,,,,,
3238,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-02,2e Section Dory,2e Section Dory,,,,,,
3239,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-03,3e Section Melon,3e Section Melon,,,,,,
3240,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-01,1re Section Maniche,1re Section Maniche,,,,,,
3241,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-02,2e Section Dory,2e Section Dory,,,,,,
3242,,Sud,Sid,HT0715,Maniche,Maniche,HT0715-03,3e Section Melon,3e Section Melon,,,,,,
3243,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3244,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3245,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3246,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3247,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3248,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3249,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3250,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3251,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3252,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3253,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3254,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3255,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3256,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3257,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-01,1re Section Barbois,1re Section Barbois,,,,,,
3258,,Sud,Sid,HT0721,Port-Salut,Port-Salut,HT0721-02,2e Section Dumont,2e Section Dumont,,,,,,
3259,,Sud,Sid,HT0723,Arniquet,Arniquet,HT0723-01,1re Section Lazarre,1re Section Lazarre,,,,,,
3260,,Sud,Sid,HT0723,Arniquet,Arniquet,HT0723-02,2e Section Anse a Drick,2e Section Anse à Drick,,,,,,
3261,,Sud,Sid,HT0723,Arniquet,Arniquet,HT0723-03,3e Section d'Arniquet,3e Section d'Arniquet,,,,,,
3262,,Sud,Sid,HT0723,Arniquet,Arniquet,HT0723-01,1re Section Lazarre,1re Section Lazarre,,,,,,
3263,,Sud,Sid,HT0723,Arniquet,Arniquet,HT0723-02,2e Section Anse a Drick,2e Section Anse à Drick,,,,,,
3264,,Sud,Sid,HT0723,Arniquet,Arniquet,HT0723-03,3e Section d'Arniquet,3e Section d'Arniquet,,,,,,
3265,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-01,1re Section Macean,1re Section Macéan,,,,,,
3266,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-02,2e Section Bellevue,2e Section Bellevue,,,,,,
3267,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-03,3e Section Brodequin,3e Section Brodequin,,,,,,
3268,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-04,4e Section Flamands,4e Section Flamands,,,,,,
3269,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-05,5e Section Mare a Coiffe,5e Section Mare à Coiffe,,,,,,
3270,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-06,6e Section La Colline,6e Section La Colline,,,,,,
3271,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-07,7e Section Frangipane,7e Section Frangipane,,,,,,
3272,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-08,8e Section Colline a Mongons,8e Section Colline à Mongons,,,,,,
3273,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-09,9e Section Fond des Blancs,9e Section Fond des Blancs,,,,,,
3274,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-10,10e Section Guirand,10e Section Guirand,,,,,,
3275,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-01,1re Section Macean,1re Section Macéan,,,,,,
3276,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-02,2e Section Bellevue,2e Section Bellevue,,,,,,
3277,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-03,3e Section Brodequin,3e Section Brodequin,,,,,,
3278,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-04,4e Section Flamands,4e Section Flamands,,,,,,
3279,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-05,5e Section Mare a Coiffe,5e Section Mare à Coiffe,,,,,,
3280,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-06,6e Section La Colline,6e Section La Colline,,,,,,
3281,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-07,7e Section Frangipane,7e Section Frangipane,,,,,,
3282,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-08,8e Section Colline a Mongons,8e Section Colline à Mongons,,,,,,
3283,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-09,9e Section Fond des Blancs,9e Section Fond des Blancs,,,,,,
3284,,Sud,Sid,HT0731,Aquin,Aquin,HT0731-10,10e Section Guirand,10e Section Guirand,,,,,,
